EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
325576.0625,223147.046875,750000.0625,750000.0625,379576.625,289081.90625,352315.8125,234086.515625,-0.08544921875,0.970703125,-0.1376953125,-0.1831054538488388,-0.1831054538488388,0.0,60.0,75.0,1.0,Rest
324762.0,224193.734375,750000.0625,750000.0625,377992.34375,289170.625,351270.1875,235341.625,-0.0859375,0.96875,-0.137939453125,-0.2746581733226776,-0.1831054538488388,-0.0610351525247097,60.0,76.0,1.0,Rest
324041.5625,225289.859375,750000.0625,750000.0625,376659.1875,289297.9375,350369.0625,236734.671875,-0.0859375,0.9677734375,-0.1376953125,-0.1220703050494194,-0.2136230319738388,-0.2136230319738388,60.0,77.0,1.0,Rest
323179.25,226241.15625,750000.0625,750000.0625,375205.59375,289356.125,349362.53125,237867.1875,-0.08740234375,0.967041015625,-0.136962890625,-0.1220703050494194,-0.2136230319738388,-0.2746581733226776,60.0,78.0,1.0,Rest
322199.0625,227013.359375,750000.0625,750000.0625,373534.0625,289345.84375,348225.25,238686.15625,-0.08740234375,0.96875,-0.136962890625,-0.0915527269244194,-0.3356933295726776,-0.3051757514476776,60.0,79.0,1.0,Rest
321295.78125,227764.5625,750000.0625,750000.0625,371879.3125,289354.4375,347138.0625,239470.609375,-0.0888671875,0.968994140625,-0.137451171875,0.0,-0.4882812201976776,-0.4272460639476776,60.0,80.0,1.0,Rest
320656.4375,228675.4375,750000.0625,750000.0625,370581.125,289460.75,346300.5,240572.1875,-0.090576171875,0.969970703125,-0.13623046875,-0.0610351525247097,-0.5187987685203552,-0.4272460639476776,60.0,81.0,1.0,Rest
320107.9375,229658.640625,750000.0625,750000.0625,369528.28125,289606.46875,345593.40625,241818.171875,-0.0888671875,0.970458984375,-0.1318359375,-0.0610351525247097,-0.6408690810203552,-0.3967284858226776,60.0,82.0,1.0,Rest
319418.78125,230494.859375,750000.0625,750000.0625,368350.78125,289688.375,344777.8125,242815.59375,-0.089111328125,0.970703125,-0.134521484375,-0.1220703050494194,-0.7629393935203552,-0.4272460639476776,60.0,83.0,1.0,Rest
318601.96875,231175.4375,749213.8125,748604.1875,366953.34375,289702.03125,343826.96875,243504.390625,-0.08935546875,0.97216796875,-0.136474609375,0.0915527269244194,-0.7934569716453552,-0.4577636420726776,60.0,84.0,1.0,Rest
317845.40625,231831.859375,747737.5,746594.1875,365547.40625,289726.0,342910.5625,244162.25,-0.087646484375,0.974365234375,-0.1376953125,0.0610351525247097,-0.8850097060203552,-0.3967284858226776,60.0,85.0,1.0,Rest
317351.96875,232655.921875,746347.5,745127.875,364482.59375,289851.0,342238.40625,245140.4375,-0.0869140625,0.973388671875,-0.137451171875,0.0,-0.8850097060203552,-0.4272460639476776,60.0,86.0,1.0,Rest
316938.0,233554.28125,745023.0,744008.9375,363647.15625,290010.40625,341690.6875,246263.125,-0.085693359375,0.975830078125,-0.134765625,-0.03051757626235485,-0.9460448622703552,-0.4272460639476776,60.0,87.0,1.0,Rest
316383.875,234318.796875,743743.5,742577.0,362683.0,290118.15625,341040.34375,247162.109375,-0.08544921875,0.9755859375,-0.13623046875,-0.1525878757238388,-0.9155272841453552,-0.3356933295726776,60.0,88.0,1.0,Rest
315692.75,234920.6875,742500.375,740680.1875,361476.53125,290150.0625,340241.03125,247753.8125,-0.08447265625,0.974853515625,-0.135009765625,-0.2136230319738388,-0.9155272841453552,-0.2441406100988388,60.0,89.0,1.0,Rest
315055.90625,235502.109375,741308.6875,738777.6875,360247.03125,290183.25,339464.4375,248304.5625,-0.084716796875,0.9755859375,-0.135986328125,-0.3967284858226776,-0.9155272841453552,-0.03051757626235485,60.0,90.0,1.0,Rest
314676.8125,236260.09375,740188.25,737571.0625,359353.65625,290320.46875,338928.5625,249187.90625,-0.08349609375,0.9755859375,-0.134521484375,-0.4882812201976776,-0.9765624403953552,0.0610351525247097,60.0,91.0,1.0,Rest
314372.28125,237085.859375,739117.75,736723.75,358681.0625,290497.78125,338512.4375,250225.640625,-0.085205078125,0.974365234375,-0.137451171875,-0.7324218153953552,-0.9460448622703552,0.2441406100988388,60.0,92.0,1.0,Rest
313917.40625,237790.921875,738080.1875,735484.375,357871.28125,290616.59375,337985.46875,251035.046875,-0.085205078125,0.97021484375,-0.132568359375,-0.9155272841453552,-0.8544921278953552,0.2746581733226776,60.0,93.0,1.0,Rest
313321.6875,238339.4375,737067.9375,733722.25,356821.46875,290657.53125,337302.3125,251539.84375,-0.08740234375,0.967041015625,-0.135009765625,-0.9460448622703552,-0.8544921278953552,0.3967284858226776,60.0,94.0,1.0,Rest
312786.65625,238869.796875,736099.375,731974.625,355756.5625,290712.4375,336646.53125,252020.765625,-0.086181640625,0.966552734375,-0.136474609375,-0.9155272841453552,-0.8239745497703552,0.4577636420726776,60.0,95.0,1.0,Rest
312491.78125,239559.296875,735185.1875,730961.625,355013.9375,290863.34375,336218.4375,252822.921875,-0.08740234375,0.967529296875,-0.134765625,-0.9155272841453552,-0.8239745497703552,0.3051757514476776,60.0,96.0,1.0,Rest
312268.90625,240312.734375,734317.9375,730321.75,354495.03125,291045.03125,335899.96875,253776.890625,-0.086181640625,0.96875,-0.13623046875,-0.8239745497703552,-0.7629393935203552,0.3662109076976776,60.0,97.0,1.0,Rest
311887.40625,240929.828125,733471.75,729240.6875,353823.03125,291159.75,335457.9375,254495.0,-0.0849609375,0.96826171875,-0.134765625,-0.8239745497703552,-0.7934569716453552,0.3051757514476776,60.0,98.0,1.0,Rest
311377.25,241412.703125,732650.3125,727624.9375,352918.3125,291212.03125,334872.34375,254935.15625,-0.086669921875,0.966796875,-0.1337890625,-0.7934569716453552,-0.9155272841453552,0.2441406100988388,60.0,99.0,1.0,Rest
310922.09375,241891.3125,731861.6875,726040.5625,351986.15625,291281.96875,334312.28125,255356.265625,-0.082275390625,0.967041015625,-0.1337890625,-0.6408690810203552,-0.9460448622703552,0.1525878757238388,60.0,100.0,1.0,Rest
310697.5625,242519.203125,731119.625,725192.4375,351359.25,291434.65625,333967.71875,256083.40625,-0.0830078125,0.966064453125,-0.13525390625,-0.5798339247703552,-0.9460448622703552,-0.03051757626235485,60.0,101.0,1.0,Rest
310542.71875,243226.0625,730413.3125,724707.4375,350935.0,291624.28125,333731.5,256967.375,-0.0830078125,0.96630859375,-0.13427734375,-0.4272460639476776,-0.7934569716453552,-0.0610351525247097,60.0,102.0,1.0,Rest
310236.15625,243811.671875,729722.5625,723788.5,350362.09375,291753.21875,333373.59375,257628.625,-0.08251953125,0.96826171875,-0.131591796875,-0.3967284858226776,-0.7934569716453552,-0.2441406100988388,60.0,103.0,1.0,Rest
309791.09375,244259.34375,729046.25,722340.1875,349550.28125,291810.4375,332863.28125,258006.28125,-0.082763671875,0.96923828125,-0.133056640625,-0.5798339247703552,-0.7934569716453552,-0.3356933295726776,60.0,104.0,1.0,Rest
309395.53125,244697.4375,728400.5625,720932.5625,348713.0625,291880.96875,332374.125,258361.6875,-0.082763671875,0.97216796875,-0.13427734375,-0.5187987685203552,-0.7629393935203552,-0.2746581733226776,60.0,105.0,1.0,Rest
309227.5625,245291.1875,727795.125,720224.5625,348183.0625,292040.125,332102.875,259036.078125,-0.083251953125,0.97314453125,-0.133056640625,-0.5493163466453552,-0.8239745497703552,-0.1220703050494194,60.0,106.0,1.0,Rest
309131.71875,245964.953125,727222.5625,719866.6875,347869.4375,292235.5625,331943.0,259874.359375,-0.08154296875,0.972900390625,-0.13330078125,-0.6713866591453552,-0.6408690810203552,-0.0915527269244194,60.0,107.0,1.0,Rest
308873.0625,246505.0625,726658.0,719077.8125,347395.65625,292356.28125,331643.3125,260476.0625,-0.083251953125,0.97119140625,-0.13037109375,-0.7934569716453552,-0.5798339247703552,-0.03051757626235485,60.0,108.0,1.0,Rest
308487.0,246916.421875,726104.5625,717792.3125,346691.3125,292425.90625,331205.84375,260808.484375,-0.083251953125,0.970458984375,-0.12841796875,-0.8239745497703552,-0.6103515028953552,-0.03051757626235485,60.0,109.0,1.0,Rest
308139.375,247310.078125,725570.75,716524.875,345941.90625,292492.34375,330769.34375,261106.65625,-0.08251953125,0.968017578125,-0.13037109375,-0.8544921278953552,-0.5798339247703552,0.03051757626235485,60.0,110.0,1.0,Rest
308023.875,247871.203125,725076.4375,715938.5,345495.84375,292654.0,330549.0625,261728.03125,-0.082275390625,0.966064453125,-0.1318359375,-0.7629393935203552,-0.5493163466453552,-0.0915527269244194,60.0,111.0,1.0,Rest
307977.28125,248507.25,724611.5,715683.125,345255.78125,292854.0,330441.15625,262515.34375,-0.083984375,0.96484375,-0.131591796875,-0.5798339247703552,-0.5187987685203552,-0.2441406100988388,60.0,112.0,1.0,Rest
307764.125,249017.046875,724150.875,715010.6875,344851.75,292985.25,330201.0,263074.9375,-0.0830078125,0.96484375,-0.1328125,-0.3356933295726776,-0.4272460639476776,-0.2746581733226776,60.0,113.0,1.0,Rest
307406.40625,249379.234375,723691.6875,713834.75,344197.3125,293047.9375,329802.34375,263351.65625,-0.083251953125,0.96484375,-0.132568359375,-0.2746581733226776,-0.4882812201976776,-0.2746581733226776,60.0,114.0,1.0,Rest
307101.625,249730.0625,723255.375,712683.25,343508.59375,293121.40625,329416.28125,263607.625,-0.08349609375,0.96728515625,-0.132568359375,-0.1220703050494194,-0.4272460639476776,-0.3356933295726776,60.0,115.0,1.0,Rest
307029.46875,250237.0,722851.25,712189.0,343123.25,293288.53125,329247.03125,264184.84375,-0.08251953125,0.967041015625,-0.13037109375,-0.0610351525247097,-0.4882812201976776,-0.3356933295726776,60.0,116.0,1.0,Rest
307021.34375,250818.140625,722468.875,712016.0,342943.46875,293487.90625,329183.375,264922.90625,-0.08251953125,0.96630859375,-0.130126953125,-0.03051757626235485,-0.5493163466453552,-0.4577636420726776,60.0,117.0,1.0,Rest
